"subject","cond","t","predictable","rt"
40,2,50,"3",734
40,2,51,"1",695
40,2,51,"3",649
40,2,52,"1",895
40,2,52,"3",663
40,2,53,"1",746
40,2,53,"3",667
40,2,54,"1",702
40,2,54,"3",745
40,2,55,"1",728
40,2,55,"3",660
40,2,56,"1",763
40,2,56,"3",686
40,2,57,"1",773
40,2,57,"3",776
40,2,58,"1",782
40,2,58,"3",651
40,2,59,"1",752
40,2,59,"3",675
40,2,60,"1",787
40,2,60,"3",656
40,2,61,"1",688
40,2,61,"3",720
40,2,62,"1",1023
40,2,62,"3",941
40,2,63,"1",751
40,2,63,"3",672
40,2,64,"1",708
40,2,64,"3",615
40,2,65,"1",1040
40,2,65,"3",677
40,2,66,"1",762
40,2,66,"3",665
40,2,67,"1",740
40,2,67,"3",661
40,2,68,"1",683
40,2,68,"3",731
40,2,69,"1",753
40,2,69,"3",640
40,2,70,"3",743
40,2,71,"1",686
40,2,71,"3",674
40,2,72,"1",752
40,2,72,"3",661
143,1,1,"1",1083
143,1,1,"3",1194
143,1,2,"1",1201
143,1,2,"3",1120
143,1,3,"1",1002
143,1,3,"3",1212
143,1,4,"1",1101
143,1,4,"3",1055
143,1,5,"1",1024
143,1,5,"3",1024
143,1,6,"1",1173
143,1,6,"3",955
143,1,7,"3",1007
143,1,8,"1",1151
143,1,8,"3",1298
143,1,9,"1",1118
143,1,9,"3",881
143,1,10,"1",1029
143,1,10,"3",1042
143,1,11,"1",969
143,1,11,"3",985
143,1,12,"1",1417
143,1,12,"3",1091
143,1,13,"1",885
143,1,13,"3",930
143,1,14,"1",844
143,1,14,"3",993
143,1,15,"1",869
143,1,15,"3",847
143,1,16,"1",1007
143,1,16,"3",1010
143,1,17,"1",896
143,1,17,"3",575
143,1,18,"1",998
143,1,18,"3",751
143,1,19,"1",1064
143,1,19,"3",751
143,1,20,"1",1046
143,1,20,"3",967
143,1,21,"1",1066
143,1,21,"3",646
143,1,22,"1",1204
143,1,22,"3",455
143,1,23,"1",939
143,1,23,"3",524
143,1,24,"1",1222
143,1,24,"3",1141
143,1,25,"1",874
143,1,25,"3",765
143,1,26,"1",1193
143,1,26,"3",1162
143,1,27,"1",1022
143,1,27,"3",976
143,1,28,"1",1127
143,1,28,"3",1175
143,1,29,"1",942
143,1,29,"3",460
143,1,30,"1",1040
143,1,30,"3",855
143,1,31,"1",814
143,1,32,"1",849
143,1,32,"3",893
143,1,34,"1",927
143,1,34,"3",751
143,1,35,"1",1195
143,1,35,"3",857
143,1,36,"1",1034
143,1,40,"1",986
143,1,40,"3",931
143,1,41,"1",1019
143,1,41,"3",1061
143,1,42,"1",956
143,1,42,"3",1067
143,1,43,"1",1078
143,1,43,"3",947
143,1,44,"1",818
143,1,44,"3",884
143,1,45,"1",815
143,1,45,"3",702
143,1,46,"1",954
143,1,47,"3",1333
143,1,48,"1",952
143,1,48,"3",886
143,1,49,"1",867
143,1,49,"3",637
143,1,50,"3",1037
143,1,51,"3",1179
143,1,52,"1",809
143,1,52,"3",972
143,1,53,"1",1208
143,1,53,"3",1044
143,1,54,"3",904
143,1,55,"1",1014
143,1,55,"3",815
143,1,56,"1",849
143,1,56,"3",756
143,1,57,"1",1090
143,1,57,"3",858
143,1,58,"1",1003
143,1,58,"3",820
143,1,59,"1",852
143,1,59,"3",948
143,1,60,"1",947
143,1,60,"3",422
143,1,61,"1",919
143,1,61,"3",577
143,1,63,"1",811
143,1,63,"3",502
143,1,64,"1",875
143,1,64,"3",584
143,1,65,"1",942
143,1,65,"3",862
143,1,66,"1",842
143,1,66,"3",615
143,1,67,"1",739
143,1,67,"3",692
143,1,68,"1",1006
143,1,68,"3",957
143,1,69,"1",1196
143,1,69,"3",837
143,1,70,"1",1022
143,1,70,"3",849
143,1,71,"1",827
143,1,71,"3",738
143,1,72,"1",875
113,3,1,"3",1159
113,3,2,"1",1529
113,3,2,"3",935
113,3,3,"1",1283
113,3,3,"3",1071
113,3,4,"1",998
113,3,4,"3",937
113,3,5,"1",1137
113,3,5,"3",947
113,3,6,"1",1198
113,3,6,"3",1099
113,3,7,"1",1260
113,3,7,"3",1047
113,3,8,"1",1372
113,3,8,"3",993
113,3,9,"1",1349
113,3,9,"3",1013
113,3,10,"1",1443
113,3,10,"3",1312
113,3,11,"1",1112
113,3,11,"3",1151
113,3,12,"1",1419
113,3,12,"3",1206
113,3,13,"1",1040
113,3,13,"3",1094
113,3,14,"1",1487
113,3,14,"3",976
113,3,15,"1",1492
113,3,15,"3",1135
113,3,16,"1",1619
113,3,16,"3",999
113,3,17,"1",1253
113,3,17,"3",1157
113,3,18,"1",1071
113,3,18,"3",1086
113,3,19,"1",1096
113,3,19,"3",1038
113,3,20,"1",1133
113,3,20,"3",1117
113,3,21,"1",959
113,3,21,"3",1761
113,3,22,"1",1156
113,3,23,"1",1134
113,3,23,"3",1136
113,3,24,"1",1449
113,3,24,"3",1240
113,3,25,"1",1212
113,3,25,"3",909
113,3,26,"1",1544
113,3,26,"3",1374
113,3,27,"1",1102
113,3,27,"3",1223
113,3,28,"1",1159
113,3,28,"3",1300
113,3,29,"1",1283
113,3,29,"3",1173
113,3,30,"1",1043
113,3,30,"3",1230
113,3,31,"1",1166
113,3,32,"1",991
113,3,33,"1",1306
113,3,33,"3",1088
113,3,34,"1",1146
113,3,34,"3",1033
113,3,35,"1",1661
113,3,35,"3",1079
113,3,36,"1",1111
113,3,36,"3",1087
113,3,37,"1",1141
113,3,37,"3",1032
113,3,38,"1",1133
113,3,38,"3",994
113,3,39,"1",1482
113,3,39,"3",1086
113,3,40,"1",1195
113,3,41,"1",1022
113,3,41,"3",1184
113,3,42,"1",1093
113,3,42,"3",1004
113,3,43,"1",1289
113,3,43,"3",1114
113,3,44,"1",1140
113,3,44,"3",1131
113,3,45,"1",1248
113,3,45,"3",1058
113,3,46,"1",1748
113,3,46,"3",1369
113,3,47,"1",922
113,3,47,"3",1019
113,3,48,"1",949
113,3,48,"3",996
113,3,49,"1",1106
113,3,49,"3",943
113,3,50,"1",1160
113,3,50,"3",1335
113,3,51,"1",1053
113,3,51,"3",1283
113,3,52,"1",989
113,3,53,"1",990
113,3,53,"3",1051
113,3,54,"1",1017
113,3,54,"3",1085
113,3,55,"1",1103
113,3,56,"1",898
113,3,56,"3",882
113,3,57,"1",1034
113,3,57,"3",998
113,3,58,"1",1048
113,3,58,"3",904
113,3,59,"1",1115
113,3,59,"3",935
113,3,60,"1",1091
113,3,60,"3",1076
113,3,61,"1",1034
113,3,62,"1",919
113,3,62,"3",876
113,3,63,"1",1062
113,3,63,"3",923
113,3,64,"1",946
113,3,64,"3",1072
113,3,65,"1",1273
113,3,65,"3",932
113,3,66,"1",970
113,3,66,"3",1061
113,3,67,"1",1213
113,3,67,"3",1111
113,3,68,"3",1081
113,3,69,"1",1233
113,3,69,"3",1088
113,3,70,"1",982
113,3,70,"3",1091
113,3,71,"1",1174
113,3,71,"3",1157
113,3,72,"1",1083
113,3,72,"3",1124
116,3,1,"1",1044
116,3,1,"3",1196
116,3,2,"3",1000
116,3,3,"1",1023
116,3,3,"3",1037
116,3,4,"1",1023
116,3,4,"3",785
116,3,5,"1",1021
116,3,5,"3",730
116,3,6,"1",1125
116,3,6,"3",783
116,3,7,"1",1121
116,3,7,"3",897
116,3,8,"1",1390
116,3,9,"1",945
116,3,9,"3",824
116,3,10,"3",776
116,3,11,"1",997
116,3,11,"3",771
116,3,12,"1",1058
116,3,12,"3",836
116,3,13,"1",1021
116,3,13,"3",1133
116,3,14,"1",961
116,3,14,"3",749
116,3,15,"1",976
116,3,15,"3",808
116,3,16,"1",1100
116,3,16,"3",772
116,3,17,"1",1101
116,3,17,"3",779
116,3,18,"1",961
116,3,18,"3",793
116,3,19,"1",1231
116,3,19,"3",788
116,3,20,"1",1319
116,3,20,"3",681
116,3,21,"1",1133
116,3,21,"3",663
116,3,22,"1",1716
116,3,22,"3",854
116,3,23,"1",813
116,3,23,"3",814
116,3,24,"1",910
116,3,24,"3",753
116,3,25,"3",729
116,3,26,"1",977
116,3,26,"3",852
116,3,27,"1",1078
116,3,27,"3",798
116,3,28,"1",1057
116,3,28,"3",763
116,3,29,"1",1240
116,3,29,"3",751
116,3,30,"1",924
116,3,30,"3",927
116,3,31,"1",1825
116,3,31,"3",996
116,3,32,"1",1870
116,3,32,"3",1621
116,3,33,"1",1615
116,3,33,"3",756
116,3,34,"1",1200
116,3,34,"3",794
116,3,35,"3",771
116,3,36,"1",1039
116,3,36,"3",893
116,3,37,"1",1079
116,3,37,"3",974
116,3,38,"1",1660
116,3,38,"3",746
116,3,39,"1",1158
116,3,39,"3",714
116,3,40,"1",738
116,3,40,"3",1047
116,3,41,"1",780
116,3,41,"3",730
116,3,42,"1",1058
116,3,42,"3",805
116,3,43,"1",1676
116,3,43,"3",718
116,3,44,"1",891
116,3,44,"3",736
116,3,45,"1",1000
116,3,45,"3",745
116,3,46,"1",1105
116,3,46,"3",796
116,3,47,"1",1750
116,3,47,"3",900
116,3,48,"1",1405
116,3,48,"3",814
116,3,49,"1",1272
116,3,49,"3",633
116,3,50,"1",852
116,3,50,"3",744
116,3,51,"3",728
116,3,52,"1",1011
116,3,52,"3",699
116,3,53,"1",1099
116,3,53,"3",748
116,3,54,"1",908
116,3,54,"3",718
116,3,55,"1",808
116,3,55,"3",657
116,3,56,"3",676
116,3,57,"1",1179
116,3,57,"3",690
116,3,58,"1",930
116,3,58,"3",713
116,3,59,"1",1080
116,3,59,"3",749
116,3,60,"1",961
116,3,60,"3",723
116,3,61,"1",866
116,3,61,"3",750
116,3,62,"3",831
116,3,63,"1",865
116,3,63,"3",802
116,3,64,"1",944
116,3,64,"3",786
116,3,65,"1",817
116,3,65,"3",789
116,3,66,"1",757
116,3,66,"3",1193
116,3,67,"1",986
116,3,67,"3",761
116,3,68,"1",933
116,3,68,"3",684
116,3,69,"1",1197
116,3,69,"3",556
116,3,70,"3",692
116,3,71,"1",864
116,3,71,"3",767
116,3,72,"1",881
116,3,72,"3",792
39,1,2,"1",959
39,1,2,"3",1083
39,1,3,"1",812
39,1,3,"3",876
39,1,4,"1",940
39,1,4,"3",869
39,1,5,"1",909
39,1,5,"3",751
39,1,6,"1",820
39,1,6,"3",795
39,1,7,"1",855
39,1,7,"3",734
39,1,8,"1",868
39,1,8,"3",800
39,1,9,"1",869
39,1,9,"3",707
39,1,10,"1",607
39,1,10,"3",931
39,1,11,"1",850
39,1,11,"3",754
39,1,12,"1",483
39,1,12,"3",824
39,1,13,"1",861
39,1,13,"3",678
39,1,14,"1",773
39,1,14,"3",757
39,1,15,"1",830
39,1,15,"3",775
39,1,16,"1",755
39,1,16,"3",907
39,1,17,"1",756
39,1,17,"3",682
39,1,18,"1",720
39,1,18,"3",890
39,1,19,"1",703
39,1,19,"3",789
39,1,20,"1",867
39,1,20,"3",753
39,1,21,"1",844
39,1,21,"3",735
39,1,22,"1",763
39,1,22,"3",674
39,1,23,"1",814
39,1,23,"3",891
39,1,24,"1",877
39,1,24,"3",886
39,1,25,"1",985
39,1,25,"3",627
39,1,26,"1",843
39,1,26,"3",745
39,1,27,"1",745
39,1,27,"3",812
39,1,28,"1",700
39,1,28,"3",737
39,1,29,"1",716
39,1,29,"3",796
39,1,30,"1",824
39,1,30,"3",775
39,1,31,"1",859
39,1,31,"3",853
39,1,32,"1",751
39,1,32,"3",724
39,1,33,"1",832
39,1,33,"3",851
39,1,34,"1",761
39,1,34,"3",559
39,1,35,"1",810
39,1,35,"3",730
39,1,36,"1",723
39,1,36,"3",697
39,1,37,"1",712
39,1,37,"3",730
39,1,38,"1",558
39,1,38,"3",754
39,1,39,"1",768
39,1,39,"3",774
39,1,40,"1",781
39,1,40,"3",790
39,1,41,"1",736
39,1,41,"3",734
39,1,42,"1",881
39,1,42,"3",524
39,1,43,"1",724
39,1,43,"3",523
39,1,44,"1",511
39,1,44,"3",357
39,1,45,"1",721
39,1,45,"3",384
39,1,46,"1",889
39,1,46,"3",559
39,1,47,"1",776
39,1,47,"3",647
39,1,48,"1",753
39,1,48,"3",422
39,1,49,"1",736
39,1,49,"3",391
39,1,50,"1",740
39,1,50,"3",547
39,1,51,"1",794
39,1,51,"3",554
39,1,52,"1",732
39,1,52,"3",377
39,1,53,"1",769
39,1,53,"3",422
39,1,54,"3",432
39,1,55,"1",779
39,1,55,"3",421
39,1,56,"1",730
39,1,56,"3",373
39,1,57,"1",831
39,1,57,"3",623
39,1,58,"1",753
39,1,58,"3",497
39,1,59,"1",788
39,1,59,"3",644
39,1,60,"1",725
39,1,60,"3",1162
39,1,61,"1",701
39,1,61,"3",422
39,1,62,"1",679
39,1,62,"3",683
39,1,63,"1",743
39,1,63,"3",467
39,1,64,"1",724
39,1,64,"3",541
39,1,65,"1",784
39,1,65,"3",362
39,1,66,"1",939
39,1,66,"3",448
39,1,67,"1",503
39,1,67,"3",308
39,1,68,"1",789
39,1,68,"3",458
39,1,69,"1",731
39,1,69,"3",615
39,1,70,"1",679
39,1,70,"3",435
39,1,71,"1",801
39,1,71,"3",498
39,1,72,"1",690
39,1,72,"3",470
234,2,1,"1",901
234,2,1,"3",1083
234,2,2,"1",863
234,2,2,"3",854
234,2,3,"1",909
234,2,3,"3",798
234,2,4,"1",788
234,2,4,"3",850
234,2,5,"1",851
234,2,5,"3",701
234,2,6,"1",784
234,2,6,"3",678
234,2,7,"1",787
234,2,7,"3",666
234,2,8,"1",748
234,2,8,"3",700
234,2,9,"1",817
234,2,9,"3",740
234,2,10,"1",841
234,2,10,"3",824
234,2,11,"1",765
234,2,11,"3",682
234,2,12,"1",752
234,2,12,"3",719
234,2,13,"1",833
234,2,13,"3",693
234,2,14,"1",785
234,2,14,"3",649
234,2,15,"1",739
234,2,15,"3",660
234,2,16,"1",851
234,2,16,"3",774
234,2,17,"1",770
234,2,17,"3",655
234,2,18,"1",718
234,2,18,"3",754
234,2,19,"1",785
234,2,19,"3",607
234,2,20,"1",717
234,2,20,"3",668
234,2,21,"1",755
234,2,21,"3",765
234,2,22,"1",741
234,2,22,"3",735
234,2,23,"1",724
234,2,23,"3",667
234,2,24,"1",749
234,2,24,"3",701
234,2,25,"1",1009
234,2,25,"3",676
234,2,26,"1",786
234,2,26,"3",668
234,2,27,"1",734
234,2,27,"3",682
234,2,28,"1",763
234,2,28,"3",672
234,2,29,"3",706
234,2,30,"1",720
234,2,30,"3",662
234,2,31,"3",732
234,2,32,"1",722
234,2,32,"3",685
234,2,33,"1",715
234,2,33,"3",675
234,2,34,"1",737
234,2,34,"3",22
234,2,35,"1",716
234,2,35,"3",71
234,2,36,"1",665
234,2,36,"3",4
234,2,37,"1",1145
234,2,37,"3",20
234,2,38,"1",699
234,2,38,"3",65
234,2,39,"1",770
234,2,39,"3",126
234,2,40,"1",569
234,2,40,"3",151
234,2,41,"1",885
234,2,41,"3",112
234,2,42,"1",671
234,2,43,"1",683
234,2,43,"3",700
234,2,44,"3",125
234,2,45,"1",724
234,2,45,"3",38
234,2,46,"1",847
234,2,46,"3",99
234,2,47,"1",718
234,2,47,"3",85
234,2,48,"3",147
234,2,49,"3",15
234,2,50,"1",664
234,2,50,"3",113
234,2,51,"1",685
234,2,51,"3",736
234,2,52,"1",977
234,2,52,"3",53
234,2,53,"1",896
234,2,53,"3",84
234,2,54,"3",1036
234,2,55,"3",409
234,2,56,"1",860
234,2,56,"3",117
234,2,57,"1",768
234,2,57,"3",502
234,2,58,"1",669
234,2,58,"3",241
234,2,59,"3",133
234,2,60,"1",735
234,2,60,"3",118
234,2,61,"1",753
234,2,61,"3",297
234,2,62,"1",833
234,2,62,"3",67
234,2,63,"1",972
234,2,63,"3",19
234,2,64,"1",1089
234,2,64,"3",15
234,2,65,"1",883
234,2,65,"3",467
234,2,66,"1",914
234,2,66,"3",109
234,2,67,"1",884
234,2,67,"3",48
234,2,68,"1",1309
234,2,68,"3",204
234,2,69,"3",148
234,2,70,"1",818
234,2,70,"3",83
234,2,71,"1",1370
234,2,71,"3",19
234,2,72,"1",871
234,2,72,"3",1336
107,1,1,"1",1401
107,1,1,"3",985
107,1,2,"1",941
107,1,2,"3",847
107,1,3,"1",945
107,1,3,"3",822
107,1,4,"1",1179
107,1,4,"3",1147
107,1,5,"1",1172
107,1,5,"3",972
107,1,6,"1",1052
107,1,6,"3",958
107,1,7,"1",1307
107,1,7,"3",910
107,1,8,"1",1023
107,1,8,"3",752
107,1,9,"1",1094
107,1,9,"3",1023
107,1,10,"1",864
107,1,10,"3",761
107,1,11,"1",805
107,1,11,"3",725
107,1,12,"1",1089
107,1,12,"3",730
107,1,13,"1",767
107,1,13,"3",649
107,1,14,"1",873
107,1,14,"3",787
107,1,15,"1",935
107,1,15,"3",739
107,1,16,"1",988
107,1,16,"3",711
107,1,17,"1",866
107,1,17,"3",899
107,1,18,"1",887
107,1,18,"3",968
107,1,19,"1",1765
107,1,19,"3",1542
107,1,20,"1",854
107,1,20,"3",1064
107,1,21,"1",842
107,1,21,"3",678
107,1,22,"1",862
107,1,22,"3",968
107,1,23,"3",841
107,1,24,"1",892
107,1,24,"3",815
107,1,25,"1",1418
107,1,25,"3",1034
107,1,26,"1",978
107,1,26,"3",1003
107,1,27,"1",1025
107,1,27,"3",1017
107,1,28,"1",901
107,1,28,"3",1295
107,1,29,"1",998
107,1,29,"3",1009
107,1,30,"1",981
107,1,30,"3",966
107,1,31,"1",991
107,1,31,"3",1050
107,1,32,"1",919
107,1,32,"3",1306
107,1,33,"1",1007
107,1,33,"3",1107
107,1,34,"1",1036
107,1,34,"3",1093
107,1,35,"1",860
107,1,35,"3",1046
107,1,36,"1",919
107,1,36,"3",1177
107,1,37,"1",863
107,1,37,"3",792
107,1,38,"1",893
107,1,38,"3",897
107,1,39,"1",845
107,1,39,"3",728
107,1,40,"1",873
107,1,40,"3",797
107,1,41,"1",833
107,1,41,"3",728
107,1,42,"1",1529
107,1,42,"3",978
107,1,43,"1",877
107,1,43,"3",748
107,1,44,"1",882
107,1,44,"3",603
107,1,45,"1",1184
107,1,45,"3",698
107,1,46,"1",816
107,1,46,"3",1051
107,1,47,"1",857
107,1,47,"3",682
107,1,48,"1",771
107,1,48,"3",630
107,1,49,"1",875
107,1,49,"3",806
107,1,50,"1",899
107,1,50,"3",612
107,1,51,"1",864
107,1,51,"3",659
107,1,52,"1",817
107,1,52,"3",795
107,1,53,"1",936
107,1,53,"3",848
107,1,54,"1",934
107,1,54,"3",1237
107,1,55,"1",867
107,1,55,"3",701
107,1,56,"1",946
107,1,56,"3",772
107,1,57,"1",963
107,1,57,"3",783
107,1,58,"1",886
107,1,58,"3",752
107,1,59,"1",899
107,1,59,"3",833
107,1,60,"1",807
107,1,60,"3",841
107,1,61,"1",1597
107,1,61,"3",1293
107,1,62,"1",892
107,1,62,"3",684
107,1,63,"1",873
107,1,63,"3",899
107,1,64,"1",829
107,1,64,"3",751
107,1,65,"1",884
107,1,65,"3",635
107,1,66,"1",787
107,1,66,"3",985
107,1,67,"1",815
107,1,67,"3",720
107,1,68,"1",871
107,1,69,"3",680
107,1,70,"1",874
107,1,70,"3",804
107,1,71,"3",752
107,1,72,"1",1169
107,1,72,"3",683
50,2,1,"1",889
50,2,1,"3",951
50,2,2,"1",872
50,2,2,"3",774
50,2,3,"1",824
50,2,3,"3",678
50,2,4,"1",879
50,2,4,"3",1037
50,2,5,"1",835
50,2,5,"3",797
50,2,6,"1",845
50,2,6,"3",900
50,2,7,"1",1018
50,2,7,"3",782
50,2,8,"1",770
50,2,8,"3",751
50,2,9,"1",828
50,2,9,"3",795
50,2,10,"1",959
50,2,10,"3",740
50,2,11,"1",780
50,2,11,"3",801
50,2,12,"1",942
50,2,12,"3",835
50,2,13,"1",863
50,2,13,"3",786
50,2,14,"1",786
50,2,14,"3",874
50,2,15,"1",834
50,2,15,"3",849
50,2,16,"1",725
50,2,16,"3",755
50,2,17,"1",897
50,2,17,"3",1111
50,2,18,"1",764
50,2,18,"3",749
50,2,19,"1",1076
50,2,19,"3",850
50,2,20,"1",744
50,2,20,"3",772
50,2,21,"1",1067
50,2,21,"3",794
50,2,22,"1",846
50,2,22,"3",760
50,2,23,"1",1325
50,2,23,"3",779
50,2,24,"1",1522
50,2,24,"3",1123
50,2,25,"1",876
50,2,25,"3",604
50,2,26,"1",844
50,2,26,"3",738
50,2,27,"1",786
50,2,27,"3",833
50,2,28,"1",860
50,2,28,"3",676
50,2,29,"1",846
50,2,29,"3",902
50,2,30,"1",830
50,2,30,"3",742
50,2,31,"1",892
50,2,31,"3",711
50,2,32,"1",749
50,2,32,"3",784
50,2,33,"1",1012
50,2,33,"3",890
50,2,34,"1",767
50,2,34,"3",754
50,2,35,"1",859
50,2,35,"3",679
50,2,36,"1",796
50,2,36,"3",910
50,2,37,"1",744
50,2,37,"3",714
50,2,38,"1",845
50,2,38,"3",688
50,2,39,"1",895
50,2,39,"3",767
50,2,40,"1",618
50,2,40,"3",738
50,2,41,"1",811
50,2,41,"3",908
50,2,42,"1",995
50,2,42,"3",731
50,2,43,"1",1185
50,2,43,"3",716
50,2,44,"1",583
50,2,44,"3",915
50,2,45,"1",902
50,2,45,"3",835
50,2,46,"1",785
50,2,46,"3",848
50,2,47,"1",1372
50,2,47,"3",824
50,2,48,"1",847
50,2,48,"3",1442
50,2,49,"3",784
50,2,50,"1",926
50,2,50,"3",701
50,2,51,"1",804
50,2,51,"3",756
50,2,52,"1",958
50,2,52,"3",667
50,2,53,"1",842
50,2,53,"3",1200
50,2,54,"1",832
50,2,54,"3",719
50,2,55,"1",947
50,2,55,"3",792
50,2,56,"1",737
50,2,56,"3",1016
50,2,57,"1",787
50,2,57,"3",850
50,2,58,"1",959
50,2,58,"3",704
50,2,59,"1",728
50,2,59,"3",752
50,2,60,"1",1007
50,2,60,"3",909
50,2,61,"1",1133
50,2,61,"3",1228
50,2,62,"1",953
50,2,62,"3",1053
50,2,63,"1",982
50,2,63,"3",1355
50,2,64,"1",1309
50,2,64,"3",1947
50,2,65,"3",1027
50,2,66,"1",1049
50,2,66,"3",1735
50,2,67,"1",1522
50,2,67,"3",1142
50,2,68,"1",938
50,2,68,"3",1155
50,2,69,"1",974
50,2,69,"3",785
50,2,70,"1",997
50,2,70,"3",1004
50,2,71,"1",1186
50,2,71,"3",1045
50,2,72,"1",982
50,2,72,"3",1164
189,3,1,"1",962
189,3,1,"3",1251
189,3,2,"1",893
189,3,2,"3",1365
189,3,3,"1",821
189,3,3,"3",971
189,3,4,"1",891
189,3,4,"3",912
189,3,5,"1",924
189,3,5,"3",1098
189,3,6,"1",811
189,3,7,"1",932
189,3,7,"3",971
189,3,8,"1",971
189,3,8,"3",1047
189,3,9,"1",867
189,3,9,"3",854
189,3,10,"1",927
189,3,10,"3",1032
189,3,11,"1",812
189,3,11,"3",1004
189,3,12,"1",823
189,3,12,"3",879
189,3,13,"1",845
189,3,13,"3",979
189,3,14,"1",860
189,3,14,"3",898
189,3,15,"1",784
189,3,15,"3",951
189,3,16,"1",779
189,3,16,"3",986
189,3,17,"1",906
189,3,17,"3",1037
189,3,18,"1",802
189,3,18,"3",1035
189,3,19,"1",843
189,3,19,"3",898
189,3,20,"1",849
189,3,20,"3",961
189,3,21,"1",813
189,3,21,"3",841
189,3,22,"1",795
189,3,22,"3",900
189,3,23,"1",840
189,3,23,"3",912
189,3,24,"1",753
189,3,24,"3",930
189,3,25,"1",810
189,3,25,"3",1050
189,3,26,"1",839
189,3,26,"3",877
189,3,27,"1",749
189,3,27,"3",876
189,3,28,"1",836
189,3,28,"3",954
189,3,29,"1",717
189,3,30,"1",789
189,3,30,"3",1057
189,3,31,"1",864
189,3,31,"3",1050
189,3,32,"1",811
189,3,32,"3",921
189,3,33,"1",756
189,3,33,"3",825
189,3,34,"1",746
189,3,34,"3",972
189,3,35,"1",732
189,3,35,"3",884
189,3,36,"1",739
189,3,36,"3",785
189,3,37,"1",759
189,3,37,"3",1013
189,3,38,"1",709
189,3,38,"3",841
189,3,39,"1",784
189,3,39,"3",928
189,3,40,"1",857
189,3,40,"3",1018
189,3,41,"1",797
189,3,41,"3",821
189,3,42,"1",781
189,3,42,"3",942
189,3,43,"1",806
189,3,43,"3",807
189,3,44,"1",738
189,3,44,"3",793
189,3,45,"1",828
189,3,45,"3",816
189,3,46,"1",767
189,3,46,"3",1143
189,3,47,"1",894
189,3,47,"3",832
189,3,48,"1",768
189,3,48,"3",844
189,3,49,"1",749
189,3,49,"3",815
189,3,50,"1",756
189,3,50,"3",966
189,3,51,"1",845
189,3,51,"3",982
189,3,52,"1",733
189,3,52,"3",720
189,3,53,"1",966
189,3,53,"3",923
189,3,54,"1",790
189,3,54,"3",926
189,3,55,"1",850
189,3,55,"3",933
189,3,56,"1",768
189,3,56,"3",877
189,3,57,"1",856
189,3,57,"3",816
189,3,58,"1",830
189,3,58,"3",875
189,3,59,"1",745
189,3,59,"3",884
189,3,60,"1",768
189,3,60,"3",861
189,3,61,"1",716
189,3,61,"3",857
189,3,62,"1",783
189,3,62,"3",822
189,3,63,"1",738
189,3,63,"3",820
189,3,64,"1",736
189,3,64,"3",875
189,3,65,"1",769
189,3,65,"3",878
189,3,66,"1",794
189,3,66,"3",1117
189,3,67,"1",748
189,3,67,"3",851
189,3,68,"1",837
189,3,68,"3",743
189,3,69,"1",844
189,3,69,"3",890
189,3,70,"1",801
189,3,70,"3",921
189,3,71,"1",745
189,3,71,"3",1355
189,3,72,"1",750
189,3,72,"3",975
61,1,1,"1",1020
61,1,1,"3",1167
61,1,2,"1",962
61,1,2,"3",1150
61,1,3,"1",904
61,1,3,"3",1255
61,1,4,"1",858
61,1,4,"3",1061
61,1,5,"1",862
61,1,5,"3",1020
61,1,6,"1",916
61,1,6,"3",976
61,1,7,"1",992
61,1,7,"3",1115
61,1,8,"1",994
61,1,8,"3",1000
61,1,9,"1",858
61,1,9,"3",1086
61,1,10,"1",893
61,1,10,"3",913
61,1,11,"1",867
61,1,11,"3",902
61,1,12,"1",803
61,1,13,"1",1277
61,1,13,"3",1017
61,1,14,"1",898
61,1,14,"3",1064
61,1,15,"1",967
61,1,15,"3",1029
61,1,16,"1",850
61,1,16,"3",844
61,1,17,"1",535
61,1,17,"3",842
61,1,18,"1",841
61,1,18,"3",1060
61,1,19,"1",771
61,1,19,"3",825
61,1,20,"1",841
61,1,20,"3",598
61,1,21,"1",980
61,1,21,"3",649
61,1,22,"1",840
61,1,22,"3",1117
61,1,23,"1",872
61,1,23,"3",566
61,1,24,"1",880
61,1,24,"3",510
61,1,25,"1",1090
61,1,25,"3",439
61,1,26,"3",547
61,1,27,"1",856
61,1,27,"3",563
61,1,28,"1",778
61,1,28,"3",582
61,1,29,"1",807
61,1,29,"3",897
61,1,30,"1",833
61,1,30,"3",628
61,1,31,"1",860
61,1,31,"3",590
61,1,32,"1",966
61,1,32,"3",364
61,1,33,"1",852
61,1,33,"3",784
61,1,34,"1",754
61,1,34,"3",550
61,1,35,"1",940
61,1,35,"3",455
61,1,36,"1",941
61,1,36,"3",384
61,1,37,"1",844
61,1,37,"3",401
61,1,38,"1",1203
61,1,38,"3",792
61,1,39,"3",649
61,1,40,"1",826
61,1,40,"3",159
61,1,41,"1",1062
61,1,41,"3",786
61,1,42,"3",513
61,1,43,"1",817
61,1,43,"3",303
61,1,44,"3",392
61,1,45,"1",1035
61,1,45,"3",272
61,1,46,"1",821
61,1,46,"3",425
61,1,47,"3",456
61,1,48,"1",912
61,1,48,"3",623
61,1,49,"1",1099
61,1,49,"3",87
61,1,50,"1",842
61,1,50,"3",353
61,1,51,"1",866
61,1,51,"3",661
61,1,52,"1",814
61,1,52,"3",547
61,1,53,"1",814
61,1,53,"3",355
61,1,54,"1",820
61,1,54,"3",703
61,1,55,"3",426
61,1,56,"1",866
